Year,Quarter,Total_Mkt_Fare,depart_city,arrival_city,airlineID,Passengers_by_Carrier,CarriersMktShare,CarrierAvgFare,Carrier_MinFareIncrement,CarrierMinPassangerShare,CarrierMaxFareIncrement,CarrierMaxPassengerShare,depart_state,arrival_state,Avg_TDOMT_COST_carrier,avg_TDOMT_GALLONS_carrier,Monthly Average Temperature_depart,Monthly Total Precepitation_depart,Monthly Average Windspeed_depart,Monthly Average Temperature_arrival,Monthly Total Precepitation_arrival,Monthly Average Windspeed_arrival,distance
2007,3,98.57,61,91,20355,48860,0.21,107.69,75,0.33,150,0.21,29,3,98073892.66666669,45521135.66666666,31.600000000000005,14.333333333333334,11.8,34.53333333333333,6.333333333333333,11.166666666666666,257.2609681517248
2007,3,98.57,61,91,20355,48860,0.21,107.69,75,0.33,150,0.21,29,3,98073892.66666669,45521135.66666666,32.36666666666667,14.333333333333334,11.033333333333331,33.0,6.333333333333333,8.033333333333333,257.2609681517248
2007,3,98.57,61,91,20355,48860,0.21,107.69,75,0.33,150,0.21,29,3,98073892.66666669,45521135.66666666,32.36666666666667,14.333333333333334,11.033333333333331,34.53333333333333,6.333333333333333,11.166666666666666,257.2609681517248
2014,4,262.07,16,27,19790,14900,0.36,306.98,175,0.12,325,0.05,17,31,364815905.3333333,137834753.33333334,7.451789321033388,71.08562747431206,14.198841932568163,5.966666666666666,59.0,13.366666666666667,639.1450736725441
2002,1,271.45,16,21,20355,32320,0.88,279.3,75,0.07,575,0.07,17,24,43850666.66666666,70086000.0,5.507132832116229,75.90498466639833,14.278710659728214,7.900000000000001,90.66666666666669,9.8,718.132536324101
2009,4,237.2,21,90,20355,33440,0.73,267.96,125,0.05,550,0.07,24,34,131441315.33333331,67399187.0,10.5,132.66666666666666,9.2,8.433333333333334,139.0,13.733333333333333,454.970058599166
2014,1,269.58,8,23,19790,21050,0.95,271.24,150,0.06,325,0.08,9,31,373654404.0,124404140.66666669,7.566666666666667,87.0,14.533333333333331,-0.7999999999999998,67.66666666666667,15.533333333333331,371.6518515665481
2005,4,244.99,53,123,19790,6530,0.29,296.39,175,0.13,525,0.05,1,7,241756039.66666663,118054079.66666669,16.4,2.6,10.2,9.4,124.33333333333331,14.1,606.1754580683197
2003,4,74.48,58,113,19393,36790,0.85,74.03,75,0.35,100,0.64,21,21,71207225.0,95840402.33333331,7.788888888888888,55.53535353535353,14.434343434343436,8.105062537224539,61.72245384157237,14.129720071471112,234.18477521934503
2001,1,257.25,82,90,20355,13790,0.97,256.75,125,0.08,375,0.07,39,34,78764333.33333333,90102000.0,6.2,71.66666666666667,14.6,2.455797101449275,76.11086956521739,15.009782608695653,223.54696531738452
2000,4,249.19,21,22,19977,17470,0.29,252.59,75,0.05,500,0.12,24,12,134712730.0,158812926.0,8.933333333333334,32.333333333333336,7.966666666666666,2.4,63.6,15.266666666666666,588.7741960626238
2008,3,236.04,20,123,20437,5490,0.15,163.75,125,0.16,200,0.1,35,7,115525640.66666669,31767562.666666668,26.366666666666664,140.66666666666666,12.466666666666669,25.266666666666666,95.0,11.6,451.8855005327919
2004,4,256.96,24,75,19386,21110,0.6,264.93,100,0.06,375,0.05,31,20,116709679.66666669,85194730.33333333,6.748842592592593,80.83425925925927,15.876620370370368,11.056363098374456,79.7984296422807,11.923853536902207,630.4881033196874
1998,2,233.53,8,99,19790,13220,0.71,245.15,125,0.21,475,0.16,9,30,90501503.0,178842142.66666666,21.133333333333333,83.66666666666667,12.066666666666668,14.833333333333334,98.0,13.366666666666667,746.2690010398774
1998,2,276.95,22,23,19977,20650,0.35,278.63,75,0.06,400,0.32,12,31,83026690.33333333,160585195.0,16.266666666666666,108.93333333333332,14.666666666666666,17.874035087719296,118.18842105263157,11.257894736842102,250.2373921364613
2000,3,76.0,4,30,19393,46240,0.75,74.99,75,0.5,100,0.49,37,37,64697776.66666666,86555879.33333333,28.677237419790604,70.67779466396487,12.254390408645731,28.95555555555556,55.73148148148148,12.675925925925927,334.28297433507424
2009,2,99.51,61,105,20355,93020,0.16,89.6,75,0.5,150,0.05,29,4,106101944.0,70809444.66666667,25.3,1.3333333333333333,13.066666666666668,15.366666666666664,5.666666666666667,20.73333333333333,409.8066321945096
2009,2,99.51,61,105,20355,93020,0.16,89.6,75,0.5,150,0.05,29,4,106101944.0,70809444.66666667,25.3,1.3333333333333333,13.066666666666668,15.366666666666664,5.666666666666667,20.73333333333333,409.8066321945096
2009,2,99.51,61,105,20355,93020,0.16,89.6,75,0.5,150,0.05,29,4,106101944.0,70809444.66666667,25.433333333333337,1.3333333333333333,12.766666666666666,15.366666666666664,5.666666666666667,20.73333333333333,409.8066321945096
2003,2,232.23,16,24,19393,9570,0.15,157.35,125,0.13,200,0.43,17,31,64185204.0,95216022.33333331,17.558697057970047,117.30310932072288,12.32577066247225,17.0,122.7,14.3,547.6488311699138
2005,1,99.65,10,30,19393,73730,0.75,97.15,75,0.11,125,0.73,37,37,92607719.33333331,102169640.0,13.6,77.26666666666667,13.5,10.72549019607843,67.32745098039216,16.341176470588238,181.76031464294098
2002,4,243.11,79,90,20355,15430,0.78,241.78,100,0.11,550,0.05,36,34,45723333.333333336,58496666.66666666,9.666666666666666,112.0,10.866666666666664,8.860833333333334,104.0125,13.485833333333336,686.0640201914881
1998,1,71.29,61,66,19991,89100,0.14,84.55,75,0.54,125,0.09,29,4,15414019.666666666,29861676.33333333,10.966666666666669,34.333333333333336,13.033333333333331,13.666666666666666,171.66666666666666,13.0,230.0141913001972
2007,2,268.3,22,23,19805,13240,0.29,241.72,100,0.14,225,0.06,12,31,304874756.6666667,153463313.0,15.666666666666666,64.33333333333333,15.866666666666667,18.166666666666668,49.0,12.333333333333334,250.2373921364613
2007,2,268.3,22,23,19805,13240,0.29,241.72,100,0.14,225,0.06,12,31,304874756.6666667,153463313.0,15.6,64.33333333333333,15.4,18.166666666666668,49.0,12.333333333333334,250.2373921364613
2007,2,268.3,22,23,19805,13240,0.29,241.72,100,0.14,225,0.06,12,31,304874756.6666667,153463313.0,16.466666666666665,76.63333333333333,16.566666666666666,18.166666666666668,49.0,12.333333333333334,250.2373921364613
2015,2,288.19,81,92,19977,13150,0.12,303.13,150,0.12,525,0.1,30,34,233680576.3333333,126027653.66666669,14.480000000000002,88.86666666666667,12.645333333333337,11.8,100.3,14.1,318.04371166744335
2000,2,79.44,30,73,19805,9320,0.15,83.68,75,0.47,125,0.2,37,37,102417408.66666669,174576941.33333334,23.45785440613027,99.25363984674328,15.907662835249042,23.03333333333333,62.66666666666666,18.7,316.4188866328161
2014,1,290.22,55,81,20355,14250,0.2,210.79,100,0.06,300,0.05,13,30,210407636.3333333,70783274.0,1.8666666666666665,89.26666666666667,16.522222222222222,-1.3387328696013288,67.60232333342799,17.316637391328523,647.181090294879
2014,2,344.28,81,98,19977,9970,0.24,361.51,200,0.12,500,0.2,30,39,369119215.0,125110047.0,14.135349052242255,86.71850824472183,13.884896286022498,20.33333333333333,83.66666666666667,10.866666666666664,289.8618332978835
2002,1,239.99,67,81,20355,8070,0.32,246.0,75,0.05,550,0.07,15,30,43850666.66666666,70086000.0,5.766666666666667,106.66666666666669,14.666666666666666,0.4222222222222223,65.44444444444444,19.366666666666664,649.0175778508774
2000,1,224.33,82,90,20355,15950,0.97,224.9,125,0.06,300,0.34,39,34,70694333.33333333,86247333.33333333,7.766666666666666,72.33333333333333,15.566666666666668,2.455797101449275,76.11086956521739,15.009782608695653,223.54696531738452
2013,2,91.14,63,106,20368,18280,1.0,91.14,75,0.38,150,0.08,15,8,32821907.33333333,10489273.333333334,18.5,153.33333333333334,12.466666666666669,25.445697291578707,130.08250097052445,12.430011743146109,665.0446815329552
2001,1,230.02,34,75,19386,58820,0.87,242.14,100,0.1,375,0.05,19,20,89007486.33333333,101166281.33333331,-0.2666666666666668,44.4,16.2,3.118817099370584,66.33633081849418,14.541852097343419,537.933872566577
2014,2,292.5,21,90,20355,48760,0.88,302.67,175,0.11,450,0.06,24,34,216497608.66666663,74402040.33333333,20.73333333333333,120.66666666666669,9.833333333333332,17.533333333333335,127.66666666666669,14.1,454.970058599166
1998,3,75.39,111,112,19930,57580,0.75,76.47,75,0.84,100,0.09,41,41,12173594.333333334,26624549.0,18.73333333333333,15.0,9.133333333333333,21.366666666666664,6.666666666666667,12.133333333333336,227.68408065127355
1998,3,75.39,111,112,19930,57580,0.75,76.47,75,0.84,100,0.09,41,41,12173594.333333334,26624549.0,18.73333333333333,15.0,9.133333333333333,21.366666666666664,6.666666666666667,12.133333333333336,227.68408065127355
1998,3,75.39,111,112,19930,57580,0.75,76.47,75,0.84,100,0.09,41,41,12173594.333333334,26624549.0,18.73333333333333,15.0,9.133333333333333,21.366666666666664,6.666666666666667,12.133333333333336,227.68408065127355
1998,3,75.39,111,112,19930,57580,0.75,76.47,75,0.84,100,0.09,41,41,12173594.333333334,26624549.0,18.73333333333333,15.0,9.133333333333333,21.366666666666664,6.666666666666667,12.133333333333336,227.68408065127355
1996,1,110.19,8,72,19790,103640,0.47,127.71,75,0.23,125,0.16,9,8,95151735.66666669,162548350.66666666,7.833333333333333,156.33333333333334,15.333333333333334,20.33333333333333,39.0,13.366666666666667,606.2297513296686
2005,2,90.16,30,73,19393,40380,0.86,87.87,75,0.31,125,0.51,37,37,109431868.66666669,107254402.0,23.45785440613027,99.25363984674328,15.907662835249042,23.03333333333333,62.66666666666666,18.7,316.4188866328161
2006,2,225.72,45,81,19704,9240,0.35,249.79,125,0.11,475,0.05,19,30,136055333.33333334,66515000.0,14.866666666666667,75.33333333333333,14.633333333333336,14.5,65.0,14.0,623.3961611295463
2000,3,229.75,8,20,19790,16470,0.96,230.31,100,0.09,425,0.19,9,35,120245794.33333331,183605119.3333333,25.133333333333336,99.0,11.366666666666667,26.1,205.0,11.533333333333331,265.35520841276747
2003,2,286.2,23,75,19386,9280,0.44,284.21,100,0.06,600,0.07,31,20,66321355.0,83179770.0,16.366666666666667,101.66666666666669,12.066666666666668,16.462078586868603,97.9423361887045,13.707873728680957,602.5962903551526
1999,4,232.14,27,90,20355,23410,0.92,236.83,100,0.14,425,0.21,31,34,60584000.0,89281333.33333333,7.599999999999999,48.0,12.633333333333333,8.860833333333334,104.0125,13.485833333333336,415.46522448549774
2000,4,245.48,53,123,20355,16730,0.61,242.69,125,0.07,400,0.13,1,7,98219666.66666669,96153000.0,18.3,0.3,8.6,7.899999999999999,30.83333333333333,13.366666666666664,606.1754580683197
2003,4,286.67,21,90,20355,30060,0.89,290.58,100,0.18,550,0.07,24,34,46801333.333333336,56738666.66666666,11.066666666666668,39.333333333333336,8.666666666666668,8.860833333333334,104.0125,13.485833333333336,454.970058599166
2001,1,230.43,60,81,19790,6490,0.39,224.61,100,0.12,275,0.14,36,30,121544762.0,166649991.66666666,5.8,117.0,11.066666666666665,-1.9222222222222223,69.11111111111111,17.07777777777778,633.2683961638348
2006,2,228.48,22,33,19977,13140,0.58,225.78,125,0.05,325,0.08,12,10,233969453.66666663,109559668.66666669,15.766666666666666,95.66666666666669,15.066666666666665,20.713721425094256,69.83474294608293,13.099250924875566,306.06707664174644
2006,2,228.48,22,33,19977,13140,0.58,225.78,125,0.05,325,0.08,12,10,233969453.66666663,109559668.66666669,15.5,95.66666666666669,14.133333333333333,20.713721425094256,69.83474294608293,13.099250924875566,306.06707664174644
2006,2,228.48,22,33,19977,13140,0.58,225.78,125,0.05,325,0.08,12,10,233969453.66666663,109559668.66666669,16.233333333333334,92.5,15.433333333333332,20.713721425094256,69.83474294608293,13.099250924875566,306.06707664174644
1997,4,273.71,24,75,19386,18710,0.69,285.95,125,0.08,450,0.34,31,20,58697201.0,97852281.66666669,6.3500000000000005,51.4,15.05,9.489544222602001,71.8301382775848,12.198319417635734,630.4881033196874
2001,3,71.9,61,120,19393,28970,0.86,69.85,75,0.6,100,0.39,29,3,63831635.333333336,91074173.33333331,31.766666666666666,4.0,14.033333333333331,29.7,20.666666666666668,12.366666666666667,377.11734413040443
2006,4,95.69,27,90,19393,32840,0.53,76.3,75,0.58,125,0.17,31,34,185210418.66666663,119331567.0,7.766666666666666,101.66666666666669,13.033333333333331,9.966666666666669,114.0,13.266666666666666,415.46522448549774
1996,3,85.15,83,113,19393,6530,0.32,76.77,75,0.12,100,0.87,32,21,41904492.333333336,63279573.66666666,24.6,199.66666666666663,13.7,24.499999999999996,99.38095238095241,12.267857142857142,456.4880056729848
1996,3,85.15,83,113,19393,6530,0.32,76.77,75,0.12,100,0.87,32,21,41904492.333333336,63279573.66666666,24.6,199.66666666666663,13.7,24.499999999999996,99.38095238095241,12.267857142857142,456.4880056729848
2007,2,263.99,58,75,19386,29490,0.84,274.42,125,0.11,500,0.18,21,20,156227044.33333334,75088344.33333333,18.766666666666666,112.0,13.966666666666669,19.596254333235464,56.761877482113334,12.717929285202871,408.83545435606146
1998,1,220.7,22,92,19977,18720,0.29,239.59,75,0.16,375,0.3,12,34,84333360.33333333,151614865.66666666,2.066666666666667,90.96666666666664,16.900000000000002,3.966666666666667,68.33333333333333,13.1,412.5157119322023
2011,3,291.13,23,81,19704,9920,0.13,375.12,175,0.1,600,0.07,31,30,178424000.0,58786000.0,23.23333333333333,112.66666666666669,8.733333333333334,20.33106638084539,91.6718762179884,11.248361751152073,570.5218525673794
2004,2,80.81,15,112,19393,19480,0.72,75.62,75,0.52,100,0.44,11,41,81609835.33333333,99342791.66666669,15.966666666666669,24.666666666666668,12.533333333333331,13.333333333333334,44.333333333333336,14.133333333333333,286.9081930242706
2004,2,80.81,15,112,19393,19480,0.72,75.62,75,0.52,100,0.44,11,41,81609835.33333333,99342791.66666669,15.966666666666669,24.666666666666668,12.533333333333331,13.333333333333334,44.333333333333336,14.133333333333333,286.9081930242706
2015,3,378.52,23,75,19790,8140,0.38,403.17,225,0.08,650,0.12,31,20,290683004.6666667,158715659.33333334,22.52820512820512,89.67275641025643,8.70897435897436,23.577775280958726,100.97738285389026,10.813041555240607,602.5962903551526
1996,1,78.2,30,52,19805,61810,0.17,87.17,75,0.5,125,0.09,37,37,90657448.33333331,158718686.33333334,11.273737373737372,85.14410774410774,16.301346801346803,13.633333333333333,19.33333333333333,14.266666666666666,223.15837102423185
2009,1,244.56,23,81,19704,9530,0.16,245.78,125,0.07,625,0.06,31,30,93174000.0,53712666.66666666,2.6666666666666665,60.0,15.466666666666669,-1.3387328696013288,67.60232333342799,17.316637391328523,570.5218525673794
2003,3,255.14,21,51,20355,11440,0.71,285.61,100,0.09,600,0.05,24,6,46437333.333333336,57293333.333333336,23.633333333333336,180.66666666666663,7.7,22.144871794871793,126.81217948717948,9.011538461538462,631.427576590327
2000,2,274.82,92,113,20355,5410,0.31,249.58,75,0.06,475,0.08,34,21,72522000.0,92216000.0,15.9,123.33333333333331,12.133333333333333,18.853232931726904,113.20140562248997,16.217831325301205,560.8374843583371
2011,4,110.27,34,78,20355,2840,0.19,155.99,100,0.06,225,0.05,19,35,201649334.0,67142428.33333333,7.366666666666666,118.5,14.1,13.45238095238095,68.45238095238095,10.957142857142857,641.5354641092383
1997,1,76.26,57,72,19805,10710,0.26,94.43,75,0.48,175,0.05,8,8,109311091.33333331,159120617.33333334,15.866666666666667,51.0,11.800000000000002,22.633333333333336,45.0,14.633333333333336,326.6872607357875
1996,2,77.61,15,102,19790,9790,0.66,78.92,75,0.46,100,0.46,11,38,102437483.33333331,166692702.33333334,14.1,30.33333333333333,13.133333333333333,16.933333333333334,20.866666666666667,12.66666666666667,294.0256622864819
1997,1,74.9,10,52,19704,16530,0.18,88.98,75,0.26,125,0.05,37,37,49755666.66666666,74893666.66666667,12.766666666666666,55.333333333333336,13.4,13.966666666666669,140.66666666666666,11.4,145.77313646293229
2006,2,249.97,34,51,20355,3230,0.13,184.91,150,0.19,250,0.08,19,6,102409220.66666669,48205665.333333336,15.933333333333332,80.56666666666668,12.933333333333332,15.466666666666669,172.0,12.466666666666669,535.7151897030551
2005,1,220.04,8,67,19790,18600,0.89,229.62,75,0.1,375,0.05,9,15,185009265.0,131430465.33333331,9.533333333333331,132.33333333333334,14.866666666666664,5.066666666666666,95.66666666666669,13.866666666666664,311.8816745605265
2013,4,264.09,81,92,20355,37520,0.33,267.99,125,0.13,475,0.11,30,34,206464352.3333333,70821074.33333333,5.023072142437223,90.50483749055178,15.25830351893844,6.266666666666667,73.0,11.533333333333331,318.04371166744335
1996,3,85.64,102,112,19393,11810,0.59,71.47,75,0.72,100,0.27,38,41,41904492.333333336,63279573.66666666,24.217889488702166,75.76168287026127,11.446674303351163,18.166666666666668,16.333333333333332,12.7,548.1284264914744
1996,3,85.64,102,112,19393,11810,0.59,71.47,75,0.72,100,0.27,38,41,41904492.333333336,63279573.66666666,24.217889488702166,75.76168287026127,11.446674303351163,18.166666666666668,16.333333333333332,12.7,548.1284264914744
1996,3,91.48,10,36,19393,33720,0.95,90.42,100,0.63,125,0.36,37,37,41904492.333333336,63279573.66666666,28.2,100.66666666666669,10.333333333333332,25.933333333333337,49.0,12.166666666666666,524.3920246111692
1996,2,78.11,36,91,19991,6310,0.2,83.36,75,0.31,150,0.06,37,3,18051574.666666668,27935585.33333333,24.666666666666668,24.0,16.46666666666667,28.33333333333333,0.0,10.699999999999998,349.85967922275455
1996,1,84.27,102,112,19393,5970,0.53,64.94,75,0.78,125,0.21,38,41,34758982.333333336,58272310.333333336,8.396383441750242,71.93602440220229,14.756104599678038,-0.9666666666666668,55.333333333333336,14.033333333333331,548.1284264914744
1996,1,84.27,102,112,19393,5970,0.53,64.94,75,0.78,125,0.21,38,41,34758982.333333336,58272310.333333336,8.396383441750242,71.93602440220229,14.756104599678038,-1.1,55.333333333333336,14.033333333333331,548.1284264914744
2004,3,276.92,21,123,19977,7750,0.15,229.71,75,0.17,500,0.05,24,7,154982258.33333334,124879210.0,23.6,162.33333333333334,8.966666666666667,24.03333333333333,135.66666666666666,12.166666666666666,330.7703695148387
2001,4,266.73,24,75,19386,14930,0.57,295.64,125,0.09,550,0.12,31,20,54485925.66666666,84432080.33333333,6.748842592592593,80.83425925925927,15.876620370370368,9.49578021511976,76.12469096366867,13.099698710408235,630.4881033196874
2001,1,251.87,8,27,19790,31100,0.9,259.16,100,0.27,475,0.14,9,31,121544762.0,166649991.66666666,8.633333333333333,131.0,14.2,1.1,31.666666666666668,15.033333333333331,437.2498554893429
2008,3,366.74,58,75,19386,24820,0.91,375.3,225,0.09,625,0.08,21,20,301743110.6666667,63771354.333333336,23.9,149.0,11.066666666666668,23.125223730517842,87.76393464052288,10.871911513323278,408.83545435606146
2004,2,89.73,30,73,19805,4950,0.12,102.04,75,0.2,125,0.39,37,37,182559652.3333333,175387338.33333334,23.45785440613027,99.25363984674328,15.907662835249042,23.03333333333333,62.66666666666666,18.7,316.4188866328161
1996,3,84.49,102,111,19790,48260,0.5,94.53,75,0.36,125,0.27,38,41,102235052.33333331,166309488.66666666,24.217889488702166,75.76168287026127,11.446674303351163,18.066666666666663,33.666666666666664,13.533333333333331,697.9037213647144
1996,3,84.49,102,111,19790,48260,0.5,94.53,75,0.36,125,0.27,38,41,102235052.33333331,166309488.66666666,24.217889488702166,75.76168287026127,11.446674303351163,18.066666666666663,33.666666666666664,13.533333333333331,697.9037213647144
1996,4,90.09,79,80,19393,10650,0.74,77.5,100,1.0,100,1.0,36,16,46104497.66666666,62962357.333333336,10.2,110.66666666666669,11.7,17.366666666666667,94.33333333333331,13.0,459.1770081774013
